iter	RMSE
399	0.05203818813
400	0.05203722198
401	0.05203545633
402	0.05203450698
403	0.05203358634
404	0.05203269348
405	0.05203102512
406	0.05202939853
407	0.05202861066
408	0.05202702425
409	0.05202620455
410	0.05202540912
411	0.05202464643
412	0.05202312824
413	0.05202164796
414	0.052020903
415	0.05201574258
416	0.05201501625
417	0.05201359824
418	0.05200850257
419	0.05200780777
420	0.05200713308
421	0.05200647787
422	0.05200216204
423	0.05200000964
424	0.05199865989
425	0.05199522955
426	0.05199108406
427	0.05198721386
428	0.05198479969
429	0.05198035357
430	0.0519800431
431	0.05197974437
432	0.05197844647
433	0.05197718067
434	0.05197594616
435	0.05197474216
436	0.05197356789
437	0.05197057281
438	0.0519677069
439	0.05196746594
440	0.05196632807
441	0.05196348409
442	0.05196109049
443	0.05195842918
444	0.05195731725
445	0.05195709744
446	0.05195688595
447	0.05195668247
448	0.05195648668
449	0.05195629831
450	0.05195525467
451	0.05195508091
452	0.05195491373
453	0.05195475287
454	0.0519510498
455	0.05195090085
456	0.05195075754
457	0.05194979849
458	0.0519462309
459	0.05194276015
460	0.05193938335
461	0.05193609769
462	0.05193598461
463	0.05193279158
464	0.0519326868
465	0.05193186985
466	0.05193177391
467	0.05193168166
468	0.05193089382
469	0.05193012509
470	0.05192937498
471	0.05192929895
472	0.05192857094
473	0.05192850163
474	0.05192779492
475	0.05192481403
476	0.05192191349
477	0.05192185512
478	0.05192179902
479	0.05191898079
480	0.0519162382
481	0.0519161882
482	0.05191614017
483	0.05191552569
484	0.05191325059
485	0.05191265767
486	0.05191207895
487	0.05190988006
488	0.05190984408
489	0.05190928767
490	0.05190874453
491	0.05190871424
492	0.05190658998
493	0.05190656172
494	0.0519044349
495	0.0519039195
496	0.0519038948
497	0.05190387114
498	0.05190209408
499	0.0519000724
500	0.05189810212
501	0.05189624493
502	0.05189443849
503	0.05189396188
504	0.05189388806
505	0.05189381556
506	0.05189379746
507	0.0518937802
508	0.05189203277
509	0.05189157655
510	0.05189156127
511	0.05188986537
512	0.05188821569
513	0.05188661084
514	0.05188655206
515	0.05188499277
516	0.05188493701
517	0.05188342185
518	0.05188299703
519	0.05188294497
520	0.05188289384
521	0.05188248044
522	0.05188207656
523	0.05188197855
524	0.05188188259
525	0.05188178861
526	0.05188139872
527	0.0518813081
528	0.05188121928
529	0.0518812116
530	0.05188120431
531	0.05188111802
532	0.0518807422
533	0.05188073665
534	0.05188036988
535	0.05188028796
536	0.05187993076
537	0.05187992655
538	0.05187957784
539	0.0518792371
540	0.05187890413
541	0.0518789009
542	0.05187889784
543	0.05187882258
544	0.05187849859
545	0.05187849608
546	0.05187849372
547	0.05187842115
548	0.05187834977
549	0.05187827956
550	0.05187827784
551	0.05187820889
552	0.05187789633
553	0.0518775909
554	0.05187758959
555	0.05187752356
556	0.05187722598
557	0.05187716179
558	0.05187687179
559	0.05187687084
560	0.05187686994
561	0.05187658655
562	0.0518765251
563	0.05187624892
564	0.05187624811
565	0.05187597817
566	0.05187597733
567	0.05187591848
568	0.0518756553
569	0.05187559801
570	0.05187554156
571	0.05187528574
572	0.05187503576
573	0.05187498144
574	0.0518747378
575	0.05187473689
576	0.05187449864
577	0.05187444646
578	0.05187439501
579	0.0518743443
580	0.05187434353
581	0.05187411235
582	0.05187388645
583	0.05187356337
584	0.05187324717
585	0.05187319886
586	0.05187297806
587	0.05187293096
588	0.05187271575
589	0.05187266982
590	0.05187236033
591	0.05187215023
592	0.05187184696
593	0.05187155012
594	0.05187125954
595	0.05187121545
596	0.05186898739
597	0.05186894415
598	0.05186775154
599	0.05186683899
600	0.05186594851
601	0.05186484286
602	0.05186480154
603	0.05186372818
604	0.05186372678
605	0.05186372544
606	0.0518636852
607	0.05186364552
608	0.05186260364
609	0.05186159187
610	0.05186081995
611	0.05186078175
612	0.05186078039
613	0.05186074281
614	0.05185892964
615	0.0518589283
616	0.05185889158
617	0.05185885538
618	0.05185885426
619	0.05185885319
620	0.05185885217
621	0.05172117158
622	0.05172113331
623	0.05172097479
624	0.05172093765
625	0.05172090111
626	0.05172089928
627	0.05172089755
628	0.05172086187
629	0.05172070807
630	0.05172055776
631	0.05172041086
632	0.05172026728
633	0.05172012694
634	0.05171998977
635	0.05171995725
636	0.05171995477
637	0.05171992287
638	0.05171989145
639	0.05171975835
640	0.05171962827
641	0.0517196257
642	0.05171949832
643	0.05171946861
644	0.05171946604
645	0.05171946358
646	0.05171946123
647	0.05171945898
648	0.05171945682
649	0.05171942806
650	0.05159213465
651	0.05159200643
652	0.05159188113
653	0.05159185297
654	0.05159182527
655	0.05159179801
656	0.05159177117
657	0.05159165013
658	0.05159153185
659	0.05159152949
660	0.05159150385
661	0.05146505732
662	0.0514650293
663	0.05146500182
664	0.05146497485
665	0.05146494837
666	0.05146494547
667	0.05146483204
668	0.05146480658
669	0.05146478156
670	0.05146477899
671	0.05146475455
672	0.05146464459
673	0.05146464214
674	0.0514646398
675	0.05146453205
676	0.05146450891
677	0.05146450664
678	0.05146448399
679	0.05146437914
680	0.05146427668
681	0.05146417658
682	0.05146415513
683	0.05146413401
684	0.05146403673
685	0.05146394168
686	0.05146392141
687	0.05146391875
688	0.0514638989
689	0.05146389645
690	0.05134286422
691	0.05134277197
692	0.05134276817
693	0.05134274685
694	0.05134274341
695	0.0513426533
696	0.05134256525
697	0.05134247921
698	0.05134239513
699	0.05134231296
700	0.05134230887
701	0.05134228971
702	0.05134228596
703	0.05134226728
704	0.05134224891
705	0.05134223086
706	0.05134221231
707	0.05134219431
708	0.05134217628
709	0.05134215868
710	0.0513421408
711	0.0513421232
712	0.05134210584
713	0.05134202944
714	0.0513420257
715	0.05134195082
716	0.05134193391
717	0.05134191725
718	0.05134190085
719	0.05134182829
720	0.05134175739
721	0.05134175356
722	0.05134168404
723	0.05134168014
724	0.05134167641
725	0.05122583882
726	0.05122577071
727	0.05122575365
728	0.05122573931
729	0.05122567354
730	0.05122560926
731	0.05122554644
732	0.05122548503
733	0.0512254692
734	0.05122545715
735	0.05122544547
736	0.05122538656
737	0.0512253711
738	0.05122536011
739	0.05122534945
740	0.05122533911
741	0.05122528295
742	0.05122526773
743	0.05122525277
744	0.05122519828
745	0.05122519172
746	0.05122517734
747	0.05122516319
748	0.05122511007
749	0.05122509633
750	0.0512250828
751	0.05122503122
752	0.05122501808
753	0.05122501198
754	0.05122500613
755	0.05122500052
756	0.05122494957
757	0.05122489977
758	0.05122488744
759	0.05122488171
760	0.05122486966
761	0.05122486424
762	0.05122485245
763	0.05122484733
764	0.05111398101
765	0.05111389688
766	0.05111381482
767	0.05111380209
768	0.0511137896
769	0.05111377734
770	0.05111373133
771	0.05111371948
772	0.05111370784
773	0.0511136964
774	0.05111368733
775	0.05111367853
776	0.05111366717
777	0.05111365856
778	0.05111365022
779	0.05111363891
780	0.05111363348
781	0.05111359043
782	0.05111358504
783	0.05111357988
784	0.05111353742
785	0.0511134959
786	0.0511134855
787	0.05111347526
788	0.05111343495
789	0.051113425
790	0.05111341974
791	0.0511134147
792	0.05111340987
793	0.05111337002
794	0.05111336519
795	0.05111335583
796	0.0511133466
797	0.05111334214
798	0.05111333786
799	0.0511133289
800	0.05111332007
801	0.05111331609
802	0.05111327683
803	0.05111323848
804	0.05111320099
805	0.05111319265
806	0.05111315612
807	0.05111315163
808	0.05111314731
809	0.05106546935
810	0.05106546462
811	0.05106546008
812	0.05106545222
813	0.05106544791
814	0.0510654402
815	0.05106540391
816	0.0510653964
817	0.05106539217
818	0.0510653881
819	0.05106538078
820	0.05106537355
821	0.05106536973
822	0.05106536606
823	0.05106482674
824	0.05106482322
825	0.05106481983
826	0.05106429655
827	0.05106428969
828	0.05106378202
829	0.05106377528
830	0.05106377211
831	0.05106376551
832	0.0510637625
833	0.05106375603
834	0.05106375318
835	0.05106375044
836	0.05106374781
837	0.05106374154
838	0.05106373535
839	0.05106372924
840	0.05106372321
841	0.05106372081
842	0.05106371851
843	0.05106200304
844	0.05106200078
845	0.05106199493
846	0.05106198915
847	0.05106150115
848	0.05106015462
849	0.05106015247
850	0.05106014685
851	0.05106014482
852	0.05105847184
853	0.05105846983
854	0.05105846433
855	0.05105845891
856	0.05105845705
857	0.05105845526
858	0.05105845354
859	0.05105845189
860	0.05105845031
861	0.05105844879
862	0.05105844733
863	0.05105798765
864	0.05105634075
865	0.05105633926
866	0.05095179376
867	0.0509517432
868	0.05095173688
869	0.05095168773
870	0.05095163981
871	0.05095159308
872	0.0509515873
873	0.05095154187
874	0.05095149756
875	0.0509514958
876	0.05095145265
877	0.05095141056
878	0.05095140898
879	0.05095140748
880	0.05095140243
881	0.05095139748
882	0.05095139262
883	0.05095139133
884	0.0509513901
885	0.05095138541
886	0.05095138081
887	0.05095135606
888	0.05095133188
889	0.05095130827
890	0.05095130697
891	0.05095130266
892	0.05095130145
893	0.05095129725
894	0.05095127416
895	0.05095127009
896	0.05095126892
897	0.0509512678
898	0.05095126673
899	0.0509512657
900	0.05095124292
901	0.05095122067
902	0.05095119894
903	0.05095117772
904	0.05095117401
905	0.05095117276
906	0.05095115201
907	0.05095113174
908	0.05095111195
909	0.05095109261
910	0.05095108916
911	0.05095108577
912	0.05095106697
913	0.05095106366
914	0.05095104534
915	0.05095102745
916	0.05095102427
917	0.05095102265
918	0.05095101954
919	0.050951018
920	0.05095101653
921	0.05095101512
922	0.0509509974
923	0.0509509801
924	0.05095097858
925	0.05095096161
926	0.05095094503
927	0.05095094219
928	0.0509509394
929	0.05095092327
930	0.05095092162
931	0.0509509058
932	0.05095090414
933	0.05095090149
934	0.05095088598
935	0.05095088433
936	0.05085083481
937	0.05085083258
938	0.05085082911
939	0.05085082705
940	0.05085082373
941	0.05085079527
942	0.05085076753
943	0.05085074049
944	0.05085073876
945	0.05085073579
946	0.05085073418
947	0.050850708
948	0.0508507052
949	0.05085070375
950	0.05085067832
951	0.05085065352
952	0.05085062935
953	0.0508506268
954	0.05085060328
955	0.05085058034
956	0.05085057794
957	0.05085057559
958	0.05085057446
959	0.05085057338
960	0.05085055115
961	0.05085055014
962	0.05085054794
963	0.05085054577
964	0.05085052419
965	0.05085050314
966	0.05085050109
967	0.05085048059
968	0.05085046947
969	0.0508504675
970	0.05085046662
971	0.05085045574
972	0.05085045485
973	0.05085044417
974	0.05085044328
975	0.05085044242
976	0.05085044159
977	0.05085043103
978	0.05085042924
979	0.05085042842
980	0.05085042667
981	0.05085041635
982	0.05085041553
983	0.05085041385
984	0.05085040375
985	0.05085039389
986	0.05085039302
987	0.05085039141
988	0.05085038176
989	0.0508503809
990	0.05085037142
991	0.05085036218
992	0.05085036065
993	0.05085035915
994	0.05085035826
995	0.05085035679
996	0.05085034777
997	0.05085034688
998	0.05085033802
999	0.05085032937
